exp_component_name,alignment_id,donor_id,gender,organism,sampling_region,roi,facs_population_plan,sample_type,facs_well,facs_container,rna_amplification_set,rna_amplification,percent_cdna_longer_than_400bp,amplified_quantity_ng,library_prep_set,library_prep,avg_size_bp,quantification_fmol,batch_sent_for_sequencing,tube_sent_for_sequencing,total_reads,rsem_reads_aligned_mRNA_gDNA,rsem_percent_reads_aligned_to_mrna,rsem_percent_reads_aligned_to_genome_only,rsem_percent_reads_aligned_total,percent_reads_aligned_to_exons,percent_reads_aligned_to_rrna,percent_reads_aligned_to_trna,percent_reads_aligned_to_other_ncrna,percent_reads_aligned_to_mt_exons,percent_reads_aligned_to_mt_rrna,percent_reads_aligned_to_mt_trna,percent_reads_aligned_to_mt_other_ncrna,percent_reads_aligned_intron,percent_reads_aligned_to_ecoli,percent_reads_aligned_to_synthetic_constructs,percent_reads_aligned_total,percent_unique_reads,complexity_aatt,complexity_acgt,complexity_agct,complexity_at,complexity_catg,complexity_ccgg,complexity_cg,complexity_gatc,complexity_gc,complexity_ta,cpm.0_gene_count,cpm.1_gene_count,cpm.4_gene_count,cpm.8_gene_count,cpm.16_gene_count,cpm.32_gene_count,cpm.64_gene_count
LS-15529_S68_E1-50,550000104,H200.1030,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_160802_125_D01,F1S4_160802_125,A8S4_160819_02,A8S4_160819_02_D09,0.817,8.598056782,L8S4_160826_04,L8S4_160826_04_D09,560,183.5767873,RSC-039,LS-15529,2735618,1515532,20.3,35.1,64.6,32.95036076,0,0,8.03511309,0.067333963,0.034836735,0,0,56.98821985,0.005371364,0.005067594,95.24005179,72.20256995,1.043105873,0.935712788,1.197784895,0.860188727,1.210201907,1.072402805,0.272903861,1.026391708,0.986487642,0.755776362,6806,6224,5657,5291,4752,4040,3003
SM-D9EQ3_S23_E1-50,595543152,H16.06.009,F,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_170419_047_G01,F1S4_170419_047,A8S4_170512_03,A8S4_170512_03_G03,0.763,11.5656628,L8S4_170518_04,L8S4_170518_04_G03,373,145.7406143,RSC-092,SM-D9EQ3,3534509,2191396,22.7,39.3,71.9,35.78825234,0,0,8.403911265,0.002037058,0.000594142,0,0,51.38487411,0.001920776,0.009590865,93.55194739,72.8102687,1.052352044,0.917898178,1.221053923,0.833500216,1.20380052,1.06868147,0.308284022,1.045349859,0.990777638,0.714097556,7116,6208,5698,5363,4893,4212,3233
LS-15005h_S81_E1-50,502838883,H200.1025,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F2S4_160113_043_A01,F2S4_160113_043,A8S4_160126_01,A8S4_160126_01_A11,0.72,17.00461882,L8S4_160129_02,L8S4_160129_02_A11,502,99.34376909,RSC-011,LS-15005h,2557553,1278777,17.1,32.9,58.9,29.68286483,0,0,7.825526978,0.133799769,0.066704385,7.82E-05,0,49.44601344,0.050413814,0.003454474,87.81303848,68.76821321,1.034977481,0.945978064,1.196702793,0.850209768,1.194466923,1.064783206,0.342190021,1.029893594,0.982147065,0.757501364,10984,7711,6715,6148,5380,4392,3123
SM-D9EQ4_S21_E1-50,595542963,H16.06.009,F,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_170419_043_E01,F1S4_170419_043,A8S4_170512_02,A8S4_170512_02_E03,0.789,11.92312368,L8S4_170518_03,L8S4_170518_03_E03,397,122.2102738,RSC-092,SM-D9EQ4,2613911,1696428,22.1,42.8,72.2,32.33625781,0,0,5.814390773,0.000535596,7.65E-05,0,0,56.31128986,0.001529126,0.002215072,94.76761068,79.84939043,1.042506832,0.919767531,1.215200345,0.845369328,1.226071032,1.075564831,0.27650114,1.044656404,0.976851307,0.713928441,7041,6391,5886,5491,4980,4217,3099
SM-CZ1X5_S15_E1-50,554718491,H200.1030,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_160831_123_G01,F1S4_160831_123,A8S4_161003_03,A8S4_161003_03_G02,0.723,7.634578512,L8S4_161007_03,L8S4_161007_03_G02,469,138.0247825,RSC-047,SM-CZ1X5,2557644,1335090,17.9,34.3,60.7,30.38178887,0,0,7.764841393,0.024944832,0.013371681,0,0,50.87443757,0.017380449,0.004297705,89.05312858,80.73351882,1.044061553,0.938771997,1.199895469,0.855434515,1.195501129,1.054347732,0.310197155,1.033007407,0.989492297,0.76101901,9967,6613,5840,5397,4814,4043,2958
LS-15088_S42_E1-50,522928891,H200.1030,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F2S4_160421_025_B01,F2S4_160421_025,A8S4_160426_01,A8S4_160426_01_B06,0.621,10.87898496,L8S4_160506_04,L8S4_160506_04_B06,381,201.1821696,RSC-022,LS-15088,2160681,1188375,18.3,36.7,64.8,30.33136312,0,0,7.474541591,0.07682763,0.049058607,4.63E-05,0,51.07570252,0.015162812,0.014290865,90.51812831,71.93218249,1.046318709,0.921417289,1.213138977,0.837011431,1.201405154,1.069994828,0.315214293,1.044315408,0.97837847,0.721318841,9840,6704,5971,5532,5036,4242,3164
LS-15005h_S82_E1-50,502838881,H200.1025,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F2S4_160113_043_B01,F2S4_160113_043,A8S4_160126_01,A8S4_160126_01_B11,0.84,50.19693432,L8S4_160129_02,L8S4_160129_02_B11,622,38.26499848,RSC-011,LS-15005h,2459582,1384745,17.2,39.1,63.2,27.41591864,0,0,6.217641859,0.030858902,0.021873635,0,0,57.70053611,0.012743629,0.00125997,92.42513565,80.22033825,1.040267386,0.939794835,1.189114301,0.861411671,1.211859873,1.063289364,0.28371797,1.034262217,0.98187413,0.759096518,11684,10660,9372,8324,6738,4726,2806
SM-D9E5B_S44_E1-50,588557725,H16.03.004,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F2S4_170405_024_D01,F2S4_170405_024,A8S4_170419_02,A8S4_170419_02_D06,0.784,16.94380786,L8S4_170427_01,L8S4_170427_01_D06,379,212.0158859,RSC-086,SM-D9E5B,2629333,1593376,16.9,43.7,69.1,27.68029002,0,0,7.099633253,0.008709433,0.00448783,3.80E-05,0,57.32328313,0.001494295,0.004810345,93.35576741,82.2479123,1.047762829,0.920597355,1.21909446,0.83756161,1.218868932,1.076671065,0.277903369,1.043532336,0.979913256,0.715161017,8596,7900,7300,6748,6030,4881,3321
SM-D9D15_S13_E1-50,573397339,H200.1030,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_170118_124_E01,F1S4_170118_124,A8S4_170215_04,A8S4_170215_04_E02,0.703,9.301941752,L8S4_170223_03,L8S4_170223_03_E02,445,103.7760622,RSC-071,SM-D9D15,2680326,1554589,23.1,34.9,69.2,37.85520866,0,0,9.720608613,0.198483319,0.043726024,0.000522325,0,47.23175464,0.003257813,0.01186684,92.94477612,71.75569315,1.073385374,0.925410577,1.204456384,0.832592974,1.183623983,1.056505441,0.325242702,1.029581263,1.004662732,0.738147656,6872,6268,5809,5398,4915,4185,3110
LS-15088_S25_E1-50,522928925,H200.1030,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F2S4_160421_023_A01,F2S4_160421_023,A8S4_160426_01,A8S4_160426_01_A04,0.756,27.34090226,L8S4_160506_04,L8S4_160506_04_A04,470,173.9460268,RSC-022,LS-15088,2178756,1235355,22.9,33.8,67.4,37.3744008,0,0,9.788108444,0.050533424,0.034331518,0,0,51.90273716,0.005363152,0.004193219,94.52169036,80.57313439,1.04703571,0.924397528,1.211146174,0.850041075,1.196501254,1.067502175,0.292099196,1.03834247,0.984103385,0.7442671,11455,9409,8279,7513,6361,4804,3056
LS-15093_S84_E1-50,523913282,H200.1025,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_160317_003_D01,F1S4_160317_003,A8S4_160325_01,A8S4_160325_01_D03,0.86,22.40745902,L8S4_160513_01,L8S4_160513_01_D11,513,237.1967751,RSC-023,LS-15093,2724137,1536413,18.4,38,64.8,30.36403823,0,0,7.583943098,0.026613933,0.006754433,0.000220253,0,58.42540225,0.003986584,0.000565317,95.23133381,80.46500598,1.038432593,0.935113229,1.197765487,0.863685008,1.21530034,1.072542992,0.258504395,1.029585249,0.980606426,0.757134594,9434,8718,7841,7188,6188,4848,3116
SM-D9D89_S81_E1-50,581890766,H16.24.010,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_170315_101_A01,F1S4_170315_101,A8S4_170317_05,A8S4_170317_05_A11,0.519,7.323218437,L8S4_170327_01,L8S4_170327_01_A11,343,110.7525334,RSC-078,SM-D9D89,2605752,1253367,17.8,30.3,60.7,32.3716148,0,0,10.5729939,0.936735345,0.35164513,0.000844286,0,40.02030892,0.006863278,0.013015053,83.40528953,61.61514987,1.084064709,0.928483478,1.213695033,0.797746763,1.148850242,1.046337473,0.442573502,1.029358886,1.052968271,0.714248696,10471,6493,5335,4900,4422,3759,2897
SM-D9CYZ_S21_E1-50,570312279,H200.1023,F,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_161129_135_E01,F1S4_161129_135,A8S4_170124_03,A8S4_170124_03_E03,0.571,3.715951406,L8S4_170130_03,L8S4_170130_03_E03,382,124.1386874,RSC-066,SM-D9CYZ,2359709,1248286,21.5,31.4,65.4,37.12673893,0,0,9.819812528,0.01097593,0.006060069,0,0,44.78060642,0.003077498,0.01745978,90.13242735,58.44110439,1.06179773,0.924763071,1.21278117,0.823174666,1.191526253,1.05458642,0.370581623,1.041478709,1.015530091,0.705441223,8601,5031,4190,3907,3543,3073,2536
SM-D9CY3_S77_E1-50,567504548,H200.1023,F,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F2S4_161123_123_E01,F2S4_161123_123,A8S4_170106_01,A8S4_170106_01_E10,0.662,7.213908257,L8S4_170112_02,L8S4_170112_02_E10,399,139.9009921,RSC-062,SM-D9CY3,2685891,1608848,28.1,31.8,71.5,42.03700001,0,0,8.345908304,0.054320894,0.016679754,7.45E-05,0,44.24300912,0.002821782,0.029737245,93.96163135,65.31393121,1.059089738,0.918206604,1.202828272,0.844460438,1.196675751,1.067298585,0.327312536,1.037109601,1.004985675,0.724671369,5962,5314,4894,4592,4206,3702,2998
